round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer
1,146.35918749257786,0.4786545932292938,589.3688747175389,0.494731,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,246.08208904784524,0.4566623568534851,716.7576718110874,0.5130338,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,115.48937143422037,0.4902975559234619,471.36893443246714,0.51192456,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,98.95782190152622,0.5019404888153076,517.264880899185,0.50471437,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,238.6442096902667,0.5407503247261047,477.33459916117454,0.5219079,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,121.4471596030646,0.561448872089386,380.70967647914284,0.5280089,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,485.61651259961445,0.4411384165287018,518.7583732753083,0.5130338,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,129.80842193564035,0.49417853355407715,539.4498501828956,0.49528563,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,210.58609856609232,0.45407503843307495,439.2721228237226,0.49140322,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,141.46645739161798,0.5213454365730286,634.5545301051253,0.5180255,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,103.32901873471357,0.5252264142036438,507.8282435666305,0.51136994,<function elu at 0x1370a5b70>,64,0.30000000000000004,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,163.4543708909838,0.5122897624969482,609.2186630934526,0.50637823,<function elu at 0x1370a5b70>,64,0.4,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,126.21944766026111,0.5498059391975403,626.470696219192,0.52301717,<function elu at 0x1370a5b70>,64,0.4,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,146.63288389849941,0.5342820286750793,447.1616371819131,0.5024958,<function elu at 0x1370a5b70>,64,0.4,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,136.53522889210058,0.5549805760383606,422.0284500164385,0.52357185,<function elu at 0x1370a5b70>,64,0.4,50,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,196.4995004671203,0.48382923007011414,689.9156098410743,0.5013866,<function elu at 0x1370a5b70>,64,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,173.67304433548745,0.4864165484905243,832.5437279149551,0.4963949,<function elu at 0x1370a5b70>,64,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,125.70696136158774,0.5265200734138489,746.9933817816388,0.494731,<function elu at 0x1370a5b70>,64,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,176.90305365874573,0.42690813541412354,593.7319064444459,0.49750414,<function elu at 0x1370a5b70>,64,0.4,50,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,115.05548263490586,0.565329909324646,591.9485838726634,0.52745426,<function elu at 0x1370a5b70>,64,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,141.56731707929487,0.5679172277450562,422.35988344857907,0.52357185,<function elu at 0x1370a5b70>,64,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,132.23944944551968,0.5329883694648743,553.9202184015952,0.51469773,<function elu at 0x1370a5b70>,64,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,446.0611715181062,0.5782665014266968,686.9681684226376,0.50305045,<function elu at 0x1370a5b70>,64,0.4,50,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,159.14243046216484,0.5536869168281555,593.0341893649405,0.5302274,<function elu at 0x1370a5b70>,64,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,165.7126197124052,0.4579560160636902,632.6800787783436,0.5091514,<function elu at 0x1370a5b70>,64,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,171.81722469749303,0.5510995984077454,596.543450193146,0.5196894,<function elu at 0x1370a5b70>,64,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,87.23271887361001,0.527813732624054,508.46024454955716,0.5102607,<function elu at 0x1370a5b70>,64,0.4,50,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,98.16417213430071,0.5239327549934387,538.5605055755599,0.51469773,<function elu at 0x1370a5b70>,64,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,195.64658919281362,0.561448872089386,608.1136786724817,0.509706,<function elu at 0x1370a5b70>,64,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,256.159287979501,0.5705045461654663,723.1155431729453,0.515807,<function elu at 0x1370a5b70>,64,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,117.61660198098167,0.545924961566925,630.2839722255171,0.5013866,<function elu at 0x1370a5b70>,64,0.4,50,512,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
1,144.32256880707143,0.5265200734138489,709.6205717183059,0.5124792,<function elu at 0x1370a5b70>,64,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.Adam'>
1,260.9016934452822,0.5743855237960815,527.3244308327809,0.494731,<function elu at 0x1370a5b70>,64,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.5,<class 'keras.optimizers.RMSprop'>
1,97.65250368599442,0.5498059391975403,520.4103514575588,0.5102607,<function elu at 0x1370a5b70>,64,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.Adam'>
1,99.55094298546204,0.4747736155986786,472.897957063951,0.4997227,<function elu at 0x1370a5b70>,64,0.4,50,512,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.75,<class 'keras.optimizers.RMSprop'>
