round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
25,0.7264838221002211,0.5743855237960815,0.6329785286223167,0.6622296,<function relu at 0x1370a5d90>,128,0.16666666666666666,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6970563958101408,0.5679172277450562,0.6407564557795384,0.59401,<function relu at 0x1370a5d90>,128,0.16666666666666666,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7349032120439398,0.5575678944587708,0.556804338033108,0.70382696,<function relu at 0x1370a5d90>,128,0.16666666666666666,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7282756057316088,0.5549805760383606,0.6575370829302406,0.6483638,<function relu at 0x1370a5d90>,128,0.16666666666666666,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7144372022938451,0.5549805760383606,0.6557339480765582,0.6283971,<function relu at 0x1370a5d90>,128,0.16666666666666666,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7179346953604231,0.5743855237960815,0.5936809002328303,0.62007767,<function relu at 0x1370a5d90>,128,0.16666666666666666,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7848259642392512,0.54463130235672,0.5002496914604407,0.7454243,<function relu at 0x1370a5d90>,128,0.16666666666666666,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6796078390476774,0.5692108869552612,0.6762163844362472,0.5851359,<function relu at 0x1370a5d90>,128,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7049653045110221,0.5692108869552612,0.6793575738445626,0.5851359,<function relu at 0x1370a5d90>,128,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6892980713431,0.5679172277450562,0.6892315251458306,0.5745979,<function relu at 0x1370a5d90>,128,0.3333333333333333,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6902926706866799,0.5692108869552612,0.6842215555744309,0.58790904,<function relu at 0x1370a5d90>,128,0.3333333333333333,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6921714340730596,0.5627425909042358,0.6878342700216152,0.6017748,<function relu at 0x1370a5d90>,128,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6829554527265442,0.5692108869552612,0.668903879866756,0.5851359,<function relu at 0x1370a5d90>,128,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6863368006295405,0.5692108869552612,0.6785699828955046,0.5851359,<function relu at 0x1370a5d90>,128,0.3333333333333333,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6891370751108266,0.5692108869552612,0.688378376790172,0.58458126,<function relu at 0x1370a5d90>,128,0.3333333333333333,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6957647109556013,0.5692108869552612,0.6630790635604562,0.5851359,<function relu at 0x1370a5d90>,128,0.3333333333333333,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
